UserId,SurveyId,ANS_Q1,ANS_Q2,ANS_Q3,ANS_Q4
2495,2,Null,-1.0,4.0,Null
3703,2,Null,-1.0,4.0,Null
3980,2,Null,-1.0,1.0,Null
4471,2,Null,2.0,-1.0,Null
4521,2,Null,-1.0,0.0,Null
6237,2,Null,9.0,-1.0,Null
7011,2,Null,-1.0,3.0,Null
7074,2,Null,8.0,-1.0,Null
7107,2,Null,-1.0,1.0,Null
7565,2,Null,3.0,-1.0,Null
7759,2,Null,-1.0,3.0,Null
8495,2,Null,3.0,-1.0,Null
9017,2,Null,-1.0,2.0,Null
9326,2,Null,-1.0,4.0,Null
9418,2,Null,4.0,-1.0,Null
9488,2,Null,9.0,-1.0,Null
10855,2,Null,-1.0,0.0,Null
11594,2,Null,-1.0,8.0,Null
11919,2,Null,2.0,-1.0,Null
12641,2,Null,-1.0,2.0,Null
12668,2,Null,-1.0,7.0,Null
13898,2,Null,-1.0,6.0,Null
13967,2,Null,1.0,-1.0,Null
14365,2,Null,-1.0,9.0,Null
16283,2,Null,-1.0,2.0,Null
16546,2,Null,-1.0,3.0,Null
16883,2,Null,-1.0,2.0,Null
17475,2,Null,2.0,-1.0,Null
17950,2,Null,7.0,-1.0,Null
19351,2,Null,7.0,-1.0,Null
19477,2,Null,5.0,-1.0,Null
19856,2,Null,-1.0,3.0,Null
20098,2,Null,-1.0,8.0,Null
20526,2,Null,-1.0,4.0,Null
21217,2,Null,4.0,-1.0,Null
21645,2,Null,-1.0,7.0,Null
21836,2,Null,3.0,-1.0,Null
22604,2,Null,-1.0,0.0,Null
23269,2,Null,0.0,-1.0,Null
23297,2,Null,-1.0,8.0,Null
23471,2,Null,-1.0,8.0,Null
25050,2,Null,6.0,-1.0,Null
25135,2,Null,-1.0,4.0,Null
25419,2,Null,-1.0,1.0,Null
26295,2,Null,-1.0,1.0,Null
26388,2,Null,2.0,-1.0,Null
26885,2,Null,-1.0,9.0,Null
27083,2,Null,5.0,-1.0,Null
27162,2,Null,-1.0,4.0,Null
28101,2,Null,-1.0,3.0,Null
29663,2,Null,3.0,-1.0,Null
30066,2,Null,4.0,-1.0,Null
30259,2,Null,-1.0,9.0,Null
31151,2,Null,6.0,-1.0,Null
31353,2,Null,-1.0,0.0,Null
32293,2,Null,8.0,-1.0,Null
32545,2,Null,7.0,-1.0,Null
-32325,2,Null,4.0,-1.0,Null
-32063,2,Null,-1.0,8.0,Null
-32010,2,Null,-1.0,8.0,Null
-31912,2,Null,7.0,-1.0,Null
-31130,2,Null,-1.0,5.0,Null
-29986,2,Null,0.0,-1.0,Null
-29096,2,Null,-1.0,6.0,Null
-28383,2,Null,2.0,-1.0,Null
-28306,2,Null,5.0,-1.0,Null
-27560,2,Null,-1.0,9.0,Null
-25752,2,Null,-1.0,9.0,Null
-25604,2,Null,6.0,-1.0,Null
-25100,2,Null,-1.0,6.0,Null
-24776,2,Null,-1.0,2.0,Null
-23724,2,Null,8.0,-1.0,Null
-22842,2,Null,2.0,-1.0,Null
-21817,2,Null,-1.0,5.0,Null
-21040,2,Null,-1.0,4.0,Null
-20334,2,Null,-1.0,1.0,Null
-20072,2,Null,-1.0,5.0,Null
-20034,2,Null,5.0,-1.0,Null
-19844,2,Null,1.0,-1.0,Null
-19718,2,Null,-1.0,4.0,Null
-18575,2,Null,-1.0,9.0,Null
-18463,2,Null,8.0,-1.0,Null
-17549,2,Null,-1.0,6.0,Null
-16884,2,Null,2.0,-1.0,Null
-16463,2,Null,-1.0,0.0,Null
-15548,2,Null,5.0,-1.0,Null
-14916,2,Null,-1.0,7.0,Null
-14901,2,Null,-1.0,4.0,Null
-14889,2,Null,-1.0,2.0,Null
-14645,2,Null,8.0,-1.0,Null
-14236,2,Null,-1.0,1.0,Null
-14049,2,Null,-1.0,2.0,Null
-13658,2,Null,-1.0,6.0,Null
-13617,2,Null,-1.0,1.0,Null
-13040,2,Null,1.0,-1.0,Null
-12815,2,Null,7.0,-1.0,Null
-12363,2,Null,-1.0,0.0,Null
-12307,2,Null,-1.0,2.0,Null
-12223,2,Null,5.0,-1.0,Null
-11974,2,Null,-1.0,0.0,Null
-11350,2,Null,-1.0,4.0,Null
-11000,2,Null,6.0,-1.0,Null
-10804,2,Null,-1.0,2.0,Null
-8886,2,Null,7.0,-1.0,Null
-8481,2,Null,5.0,-1.0,Null
-8229,2,Null,-1.0,0.0,Null
-6953,2,Null,0.0,-1.0,Null
-6547,2,Null,4.0,-1.0,Null
-5688,2,Null,-1.0,8.0,Null
-5517,2,Null,-1.0,3.0,Null
-5506,2,Null,9.0,-1.0,Null
-4661,2,Null,-1.0,4.0,Null
-4430,2,Null,7.0,-1.0,Null
-4222,2,Null,9.0,-1.0,Null
-2798,2,Null,-1.0,0.0,Null
-2619,2,Null,-1.0,2.0,Null
-1054,2,Null,9.0,-1.0,Null
-424,2,Null,7.0,-1.0,Null
-40,2,Null,8.0,-1.0,Null
76,2,Null,1.0,-1.0,Null
176,2,Null,4.0,-1.0,Null
236,2,Null,-1.0,0.0,Null
268,2,Null,6.0,-1.0,Null
1612,2,Null,5.0,-1.0,Null
1892,2,Null,8.0,-1.0,Null
2102,2,Null,-1.0,5.0,Null
2420,2,Null,-1.0,8.0,Null
3335,2,Null,-1.0,2.0,Null
3346,2,Null,-1.0,1.0,Null
4805,2,Null,-1.0,4.0,Null
4904,2,Null,-1.0,9.0,Null
4934,2,Null,5.0,-1.0,Null
4941,2,Null,8.0,-1.0,Null
5555,2,Null,-1.0,6.0,Null
5886,2,Null,-1.0,8.0,Null
6038,2,Null,7.0,-1.0,Null
6415,2,Null,6.0,-1.0,Null
6556,2,Null,8.0,-1.0,Null
6766,2,Null,-1.0,8.0,Null
7457,2,Null,-1.0,1.0,Null
8549,2,Null,8.0,-1.0,Null
9492,2,Null,-1.0,5.0,Null
10215,2,Null,-1.0,1.0,Null
10268,2,Null,1.0,-1.0,Null
10419,2,Null,-1.0,2.0,Null
10573,2,Null,8.0,-1.0,Null
10991,2,Null,1.0,-1.0,Null
11255,2,Null,-1.0,5.0,Null
11629,2,Null,-1.0,3.0,Null
11799,2,Null,0.0,-1.0,Null
11843,2,Null,-1.0,2.0,Null
12069,2,Null,-1.0,4.0,Null
12531,2,Null,-1.0,8.0,Null
12738,2,Null,0.0,-1.0,Null
13343,2,Null,9.0,-1.0,Null
13558,2,Null,3.0,-1.0,Null
13783,2,Null,4.0,-1.0,Null
13984,2,Null,7.0,-1.0,Null
14723,2,Null,-1.0,8.0,Null
14852,2,Null,6.0,-1.0,Null
15040,2,Null,-1.0,8.0,Null
15148,2,Null,5.0,-1.0,Null
16372,2,Null,-1.0,0.0,Null
17122,2,Null,1.0,-1.0,Null
18256,2,Null,-1.0,1.0,Null
18344,2,Null,1.0,-1.0,Null
19662,2,Null,8.0,-1.0,Null
21663,2,Null,-1.0,8.0,Null
22436,2,Null,-1.0,3.0,Null
23338,2,Null,-1.0,1.0,Null
23788,2,Null,-1.0,1.0,Null
24703,2,Null,-1.0,3.0,Null
27549,2,Null,-1.0,8.0,Null
27656,2,Null,-1.0,6.0,Null
27698,2,Null,-1.0,1.0,Null
28724,2,Null,4.0,-1.0,Null
29470,2,Null,5.0,-1.0,Null
30240,2,Null,-1.0,6.0,Null
30562,2,Null,0.0,-1.0,Null
31176,2,Null,5.0,-1.0,Null
31517,2,Null,4.0,-1.0,Null
31601,2,Null,1.0,-1.0,Null
32504,2,Null,1.0,-1.0,Null
-31454,2,Null,-1.0,8.0,Null
-31317,2,Null,9.0,-1.0,Null
-30461,2,Null,6.0,-1.0,Null
-29969,2,Null,-1.0,3.0,Null
-28419,2,Null,2.0,-1.0,Null
-28340,2,Null,-1.0,6.0,Null
-27256,2,Null,-1.0,9.0,Null
-25499,2,Null,-1.0,5.0,Null
-24719,2,Null,-1.0,7.0,Null
-23443,2,Null,7.0,-1.0,Null
-23396,2,Null,-1.0,4.0,Null
-22846,2,Null,5.0,-1.0,Null
-21795,2,Null,-1.0,7.0,Null
-21351,2,Null,0.0,-1.0,Null
-21157,2,Null,-1.0,5.0,Null
-20435,2,Null,-1.0,4.0,Null
-20280,2,Null,9.0,-1.0,Null
-19964,2,Null,1.0,-1.0,Null
-19240,2,Null,-1.0,0.0,Null
-18455,2,Null,8.0,-1.0,Null
-18359,2,Null,1.0,-1.0,Null
-17089,2,Null,-1.0,4.0,Null
-15541,2,Null,-1.0,8.0,Null
-15473,2,Null,-1.0,0.0,Null
-14109,2,Null,-1.0,3.0,Null
-12983,2,Null,-1.0,5.0,Null
-11233,2,Null,1.0,-1.0,Null
-11125,2,Null,-1.0,7.0,Null
-11124,2,Null,-1.0,9.0,Null
-10168,2,Null,7.0,-1.0,Null
-9812,2,Null,6.0,-1.0,Null
-9062,2,Null,3.0,-1.0,Null
-9011,2,Null,1.0,-1.0,Null
-7859,2,Null,-1.0,4.0,Null
-7191,2,Null,8.0,-1.0,Null
-6957,2,Null,-1.0,9.0,Null
-6807,2,Null,-1.0,1.0,Null
-5630,2,Null,8.0,-1.0,Null
-5580,2,Null,2.0,-1.0,Null
-5038,2,Null,0.0,-1.0,Null
-4762,2,Null,1.0,-1.0,Null
-4672,2,Null,7.0,-1.0,Null
-4559,2,Null,-1.0,1.0,Null
-3693,2,Null,5.0,-1.0,Null
-2429,2,Null,5.0,-1.0,Null
-1383,2,Null,7.0,-1.0,Null
-1233,2,Null,2.0,-1.0,Null
-51,2,Null,-1.0,7.0,Null
944,2,Null,2.0,-1.0,Null
976,2,Null,-1.0,1.0,Null
1156,2,Null,1.0,-1.0,Null
1544,2,Null,-1.0,0.0,Null
2812,2,Null,-1.0,7.0,Null
3386,2,Null,-1.0,3.0,Null
4070,2,Null,9.0,-1.0,Null
4235,2,Null,1.0,-1.0,Null
4418,2,Null,0.0,-1.0,Null
4704,2,Null,1.0,-1.0,Null
4797,2,Null,-1.0,2.0,Null
5948,2,Null,8.0,-1.0,Null
6084,2,Null,9.0,-1.0,Null
6190,2,Null,9.0,-1.0,Null
6976,2,Null,9.0,-1.0,Null
7291,2,Null,4.0,-1.0,Null
7779,2,Null,-1.0,4.0,Null
8004,2,Null,-1.0,4.0,Null
8329,2,Null,6.0,-1.0,Null
8842,2,Null,-1.0,4.0,Null
9805,2,Null,0.0,-1.0,Null
11209,2,Null,-1.0,4.0,Null
11692,2,Null,6.0,-1.0,Null
11815,2,Null,7.0,-1.0,Null
12623,2,Null,3.0,-1.0,Null
12833,2,Null,-1.0,8.0,Null
13254,2,Null,-1.0,7.0,Null
14096,2,Null,9.0,-1.0,Null
16667,2,Null,-1.0,5.0,Null
16866,2,Null,-1.0,9.0,Null
17357,2,Null,7.0,-1.0,Null
19396,2,Null,3.0,-1.0,Null
19610,2,Null,-1.0,4.0,Null
20046,2,Null,9.0,-1.0,Null
20093,2,Null,8.0,-1.0,Null
20325,2,Null,1.0,-1.0,Null
20940,2,Null,2.0,-1.0,Null
22143,2,Null,-1.0,9.0,Null
22586,2,Null,-1.0,0.0,Null
24661,2,Null,1.0,-1.0,Null
24705,2,Null,-1.0,2.0,Null
24806,2,Null,7.0,-1.0,Null
25463,2,Null,-1.0,1.0,Null
25857,2,Null,6.0,-1.0,Null
26170,2,Null,-1.0,8.0,Null
27258,2,Null,-1.0,3.0,Null
28256,2,Null,-1.0,4.0,Null
28746,2,Null,-1.0,2.0,Null
29719,2,Null,7.0,-1.0,Null
29976,2,Null,6.0,-1.0,Null
30221,2,Null,9.0,-1.0,Null
30537,2,Null,5.0,-1.0,Null
32050,2,Null,7.0,-1.0,Null
32261,2,Null,-1.0,3.0,Null
-32646,2,Null,-1.0,4.0,Null
-32501,2,Null,-1.0,1.0,Null
-32437,2,Null,-1.0,7.0,Null
-31994,2,Null,4.0,-1.0,Null
-31446,2,Null,2.0,-1.0,Null
-31343,2,Null,-1.0,3.0,Null
-30828,2,Null,-1.0,4.0,Null
-30377,2,Null,5.0,-1.0,Null
-29904,2,Null,-1.0,7.0,Null
-28558,2,Null,8.0,-1.0,Null
-26743,2,Null,6.0,-1.0,Null
-26534,2,Null,-1.0,2.0,Null
-26356,2,Null,-1.0,2.0,Null
-25624,2,Null,8.0,-1.0,Null
-25378,2,Null,0.0,-1.0,Null
-24516,2,Null,-1.0,7.0,Null
-23254,2,Null,-1.0,8.0,Null
-21887,2,Null,-1.0,2.0,Null
-21438,2,Null,3.0,-1.0,Null
-20022,2,Null,9.0,-1.0,Null
-19118,2,Null,-1.0,5.0,Null
-18914,2,Null,-1.0,2.0,Null
-16540,2,Null,-1.0,6.0,Null
-16323,2,Null,-1.0,1.0,Null
-15997,2,Null,-1.0,2.0,Null
-15249,2,Null,2.0,-1.0,Null
-14711,2,Null,-1.0,7.0,Null
-14206,2,Null,-1.0,3.0,Null
-13910,2,Null,6.0,-1.0,Null
-12985,2,Null,0.0,-1.0,Null
-11763,2,Null,7.0,-1.0,Null
-11268,2,Null,-1.0,2.0,Null
-10863,2,Null,2.0,-1.0,Null
-10290,2,Null,2.0,-1.0,Null
-9188,2,Null,2.0,-1.0,Null
-8720,2,Null,-1.0,6.0,Null
-8186,2,Null,6.0,-1.0,Null
-8166,2,Null,-1.0,3.0,Null
-7137,2,Null,2.0,-1.0,Null
-6801,2,Null,-1.0,1.0,Null
-5694,2,Null,-1.0,3.0,Null
-5453,2,Null,0.0,-1.0,Null
-4146,2,Null,-1.0,1.0,Null
-2392,2,Null,-1.0,7.0,Null
-2292,2,Null,-1.0,8.0,Null
-2067,2,Null,-1.0,4.0,Null
-1848,2,Null,-1.0,7.0,Null
-1592,2,Null,-1.0,7.0,Null
-741,2,Null,5.0,-1.0,Null
-592,2,Null,-1.0,5.0,Null
103,2,Null,-1.0,8.0,Null
180,2,Null,-1.0,3.0,Null
210,2,Null,3.0,-1.0,Null
2587,2,Null,-1.0,0.0,Null
3294,2,Null,5.0,-1.0,Null
3676,2,Null,1.0,-1.0,Null
3932,2,Null,9.0,-1.0,Null
4027,2,Null,6.0,-1.0,Null
4338,2,Null,-1.0,8.0,Null
5346,2,Null,-1.0,2.0,Null
5571,2,Null,-1.0,1.0,Null
5798,2,Null,7.0,-1.0,Null
6231,2,Null,9.0,-1.0,Null
6771,2,Null,3.0,-1.0,Null
6994,2,Null,-1.0,8.0,Null
7064,2,Null,-1.0,4.0,Null
7572,2,Null,-1.0,2.0,Null
8388,2,Null,-1.0,3.0,Null
10257,2,Null,5.0,-1.0,Null
11072,2,Null,7.0,-1.0,Null
11808,2,Null,-1.0,5.0,Null
12664,2,Null,7.0,-1.0,Null
13665,2,Null,-1.0,9.0,Null
15370,2,Null,-1.0,9.0,Null
15624,2,Null,-1.0,9.0,Null
16758,2,Null,5.0,-1.0,Null
18047,2,Null,6.0,-1.0,Null
18297,2,Null,2.0,-1.0,Null
18464,2,Null,-1.0,3.0,Null
21577,2,Null,4.0,-1.0,Null
22221,2,Null,-1.0,8.0,Null
22472,2,Null,-1.0,3.0,Null
22856,2,Null,-1.0,5.0,Null
22869,2,Null,-1.0,4.0,Null
22875,2,Null,-1.0,4.0,Null
23046,2,Null,2.0,-1.0,Null
25116,2,Null,-1.0,3.0,Null
25155,2,Null,1.0,-1.0,Null
25648,2,Null,9.0,-1.0,Null
26643,2,Null,5.0,-1.0,Null
27074,2,Null,3.0,-1.0,Null
27210,2,Null,-1.0,7.0,Null
27603,2,Null,9.0,-1.0,Null
29636,2,Null,-1.0,1.0,Null
29938,2,Null,-1.0,7.0,Null
30836,2,Null,0.0,-1.0,Null
30965,2,Null,9.0,-1.0,Null
32765,2,Null,-1.0,1.0,Null
-31659,2,Null,-1.0,5.0,Null
-31115,2,Null,-1.0,7.0,Null
-28853,2,Null,-1.0,4.0,Null
-26122,2,Null,-1.0,7.0,Null
-25292,2,Null,-1.0,3.0,Null
-24991,2,Null,-1.0,5.0,Null
-24894,2,Null,1.0,-1.0,Null
-23411,2,Null,-1.0,5.0,Null
-23085,2,Null,-1.0,2.0,Null
-22299,2,Null,2.0,-1.0,Null
-21857,2,Null,4.0,-1.0,Null
-21588,2,Null,-1.0,1.0,Null
-20930,2,Null,7.0,-1.0,Null
-20923,2,Null,-1.0,3.0,Null
-20668,2,Null,-1.0,4.0,Null
-20037,2,Null,6.0,-1.0,Null
-17861,2,Null,-1.0,0.0,Null
-17396,2,Null,-1.0,3.0,Null
-16282,2,Null,4.0,-1.0,Null
-15642,2,Null,6.0,-1.0,Null
-15532,2,Null,-1.0,2.0,Null
-15442,2,Null,8.0,-1.0,Null
-15372,2,Null,5.0,-1.0,Null
-15349,2,Null,8.0,-1.0,Null
-12107,2,Null,-1.0,1.0,Null
-11680,2,Null,-1.0,7.0,Null
-10916,2,Null,-1.0,2.0,Null
-10795,2,Null,5.0,-1.0,Null
-10385,2,Null,6.0,-1.0,Null
-9741,2,Null,4.0,-1.0,Null
-8809,2,Null,-1.0,2.0,Null
-5968,2,Null,5.0,-1.0,Null
-4484,2,Null,8.0,-1.0,Null
-3273,2,Null,-1.0,3.0,Null
-3021,2,Null,5.0,-1.0,Null
-2873,2,Null,3.0,-1.0,Null
-2327,2,Null,-1.0,2.0,Null
-302,2,Null,-1.0,2.0,Null
64,2,Null,-1.0,2.0,Null
297,2,Null,1.0,-1.0,Null
905,2,Null,1.0,-1.0,Null
3461,2,Null,2.0,-1.0,Null
4013,2,Null,-1.0,0.0,Null
4957,2,Null,4.0,-1.0,Null
5174,2,Null,-1.0,3.0,Null
5330,2,Null,3.0,-1.0,Null
5356,2,Null,5.0,-1.0,Null
5711,2,Null,3.0,-1.0,Null
5767,2,Null,1.0,-1.0,Null
7235,2,Null,2.0,-1.0,Null
7991,2,Null,5.0,-1.0,Null
9094,2,Null,-1.0,9.0,Null
10210,2,Null,2.0,-1.0,Null
10391,2,Null,-1.0,3.0,Null
11999,2,Null,4.0,-1.0,Null
13051,2,Null,-1.0,2.0,Null
13148,2,Null,8.0,-1.0,Null
14077,2,Null,-1.0,6.0,Null
15208,2,Null,-1.0,9.0,Null
15376,2,Null,3.0,-1.0,Null
15431,2,Null,-1.0,8.0,Null
15641,2,Null,4.0,-1.0,Null
15932,2,Null,2.0,-1.0,Null
17011,2,Null,4.0,-1.0,Null
17203,2,Null,-1.0,6.0,Null
17548,2,Null,4.0,-1.0,Null
17809,2,Null,-1.0,9.0,Null
17849,2,Null,-1.0,1.0,Null
18024,2,Null,9.0,-1.0,Null
18454,2,Null,-1.0,1.0,Null
19025,2,Null,6.0,-1.0,Null
19508,2,Null,5.0,-1.0,Null
19744,2,Null,-1.0,7.0,Null
20967,2,Null,-1.0,2.0,Null
21678,2,Null,-1.0,7.0,Null
22041,2,Null,-1.0,5.0,Null
22479,2,Null,-1.0,4.0,Null
23309,2,Null,7.0,-1.0,Null
23794,2,Null,-1.0,0.0,Null
24113,2,Null,-1.0,8.0,Null
24269,2,Null,-1.0,3.0,Null
27449,2,Null,5.0,-1.0,Null
28585,2,Null,6.0,-1.0,Null
29893,2,Null,0.0,-1.0,Null
30281,2,Null,2.0,-1.0,Null
31371,2,Null,-1.0,1.0,Null
32326,2,Null,8.0,-1.0,Null
32327,2,Null,-1.0,3.0,Null
-32726,2,Null,-1.0,9.0,Null
-31656,2,Null,2.0,-1.0,Null
-31321,2,Null,-1.0,6.0,Null
-31154,2,Null,-1.0,2.0,Null
-30709,2,Null,-1.0,2.0,Null
-30427,2,Null,7.0,-1.0,Null
-29092,2,Null,-1.0,8.0,Null
-27017,2,Null,-1.0,6.0,Null
-25556,2,Null,9.0,-1.0,Null
-24934,2,Null,-1.0,8.0,Null
-23021,2,Null,0.0,-1.0,Null
-22810,2,Null,-1.0,7.0,Null
-22676,2,Null,4.0,-1.0,Null
-21313,2,Null,6.0,-1.0,Null
-21079,2,Null,-1.0,4.0,Null
-20863,2,Null,-1.0,6.0,Null
-20726,2,Null,3.0,-1.0,Null
-20673,2,Null,5.0,-1.0,Null
-19672,2,Null,1.0,-1.0,Null
-19283,2,Null,2.0,-1.0,Null
-18344,2,Null,-1.0,8.0,Null
-16865,2,Null,3.0,-1.0,Null
-16772,2,Null,-1.0,1.0,Null
-14427,2,Null,-1.0,0.0,Null
-14326,2,Null,-1.0,1.0,Null
-14135,2,Null,-1.0,8.0,Null
-12129,2,Null,4.0,-1.0,Null
-11994,2,Null,-1.0,2.0,Null
-10701,2,Null,-1.0,3.0,Null
-9968,2,Null,9.0,-1.0,Null
-9660,2,Null,0.0,-1.0,Null
-9542,2,Null,-1.0,2.0,Null
-9416,2,Null,-1.0,8.0,Null
-7649,2,Null,-1.0,6.0,Null
-6653,2,Null,4.0,-1.0,Null
-6411,2,Null,6.0,-1.0,Null
-6395,2,Null,5.0,-1.0,Null
-6346,2,Null,9.0,-1.0,Null
-6286,2,Null,-1.0,9.0,Null
-5704,2,Null,3.0,-1.0,Null
-5421,2,Null,1.0,-1.0,Null
-5133,2,Null,-1.0,6.0,Null
-3877,2,Null,3.0,-1.0,Null
-2244,2,Null,7.0,-1.0,Null
-2206,2,Null,-1.0,7.0,Null
-1276,2,Null,-1.0,8.0,Null
-721,2,Null,-1.0,2.0,Null
-647,2,Null,1.0,-1.0,Null
-199,2,Null,2.0,-1.0,Null
-141,2,Null,-1.0,5.0,Null
210,2,Null,4.0,-1.0,Null
1128,2,Null,-1.0,1.0,Null
1379,2,Null,3.0,-1.0,Null
2151,2,Null,-1.0,8.0,Null
4086,2,Null,3.0,-1.0,Null
4766,2,Null,-1.0,6.0,Null
6116,2,Null,-1.0,8.0,Null
6795,2,Null,-1.0,4.0,Null
7018,2,Null,-1.0,9.0,Null
7102,2,Null,0.0,-1.0,Null
7392,2,Null,7.0,-1.0,Null
9194,2,Null,6.0,-1.0,Null
9246,2,Null,6.0,-1.0,Null
10328,2,Null,-1.0,6.0,Null
10409,2,Null,-1.0,2.0,Null
10435,2,Null,8.0,-1.0,Null
10547,2,Null,3.0,-1.0,Null
10738,2,Null,2.0,-1.0,Null
11000,2,Null,9.0,-1.0,Null
11354,2,Null,-1.0,0.0,Null
11356,2,Null,8.0,-1.0,Null
11476,2,Null,2.0,-1.0,Null
11693,2,Null,-1.0,8.0,Null
11845,2,Null,9.0,-1.0,Null
12107,2,Null,5.0,-1.0,Null
12577,2,Null,-1.0,3.0,Null
13427,2,Null,0.0,-1.0,Null
16286,2,Null,-1.0,7.0,Null
16346,2,Null,-1.0,2.0,Null
16516,2,Null,7.0,-1.0,Null
16814,2,Null,0.0,-1.0,Null
19493,2,Null,6.0,-1.0,Null
21686,2,Null,-1.0,7.0,Null
22149,2,Null,-1.0,2.0,Null
22351,2,Null,4.0,-1.0,Null
22532,2,Null,1.0,-1.0,Null
22562,2,Null,2.0,-1.0,Null
22791,2,Null,-1.0,6.0,Null
22823,2,Null,-1.0,6.0,Null
23731,2,Null,5.0,-1.0,Null
24691,2,Null,-1.0,0.0,Null
24838,2,Null,2.0,-1.0,Null
25006,2,Null,-1.0,7.0,Null
25386,2,Null,0.0,-1.0,Null
25578,2,Null,3.0,-1.0,Null
25664,2,Null,-1.0,7.0,Null
25780,2,Null,6.0,-1.0,Null
26441,2,Null,9.0,-1.0,Null
27327,2,Null,0.0,-1.0,Null
27571,2,Null,0.0,-1.0,Null
27914,2,Null,-1.0,6.0,Null
28198,2,Null,2.0,-1.0,Null
28420,2,Null,-1.0,9.0,Null
29799,2,Null,1.0,-1.0,Null
30119,2,Null,-1.0,3.0,Null
30203,2,Null,-1.0,9.0,Null
30378,2,Null,6.0,-1.0,Null
30446,2,Null,5.0,-1.0,Null
30648,2,Null,-1.0,6.0,Null
30823,2,Null,-1.0,2.0,Null
30855,2,Null,-1.0,0.0,Null
32510,2,Null,-1.0,2.0,Null
32759,2,Null,6.0,-1.0,Null
-32152,2,Null,6.0,-1.0,Null
-31301,2,Null,1.0,-1.0,Null
-30599,2,Null,4.0,-1.0,Null
-30301,2,Null,-1.0,3.0,Null
-28428,2,Null,-1.0,0.0,Null
-28236,2,Null,-1.0,6.0,Null
-28187,2,Null,-1.0,8.0,Null
-26558,2,Null,-1.0,4.0,Null
-26330,2,Null,6.0,-1.0,Null
-25824,2,Null,5.0,-1.0,Null
-25487,2,Null,8.0,-1.0,Null
-25067,2,Null,-1.0,1.0,Null
-24566,2,Null,-1.0,3.0,Null
-23824,2,Null,-1.0,3.0,Null
-23752,2,Null,3.0,-1.0,Null
-21338,2,Null,3.0,-1.0,Null
-19617,2,Null,0.0,-1.0,Null
-19017,2,Null,1.0,-1.0,Null
-18916,2,Null,-1.0,8.0,Null
-18778,2,Null,-1.0,7.0,Null
-17806,2,Null,8.0,-1.0,Null
-17324,2,Null,-1.0,5.0,Null
-17124,2,Null,-1.0,5.0,Null
-16532,2,Null,-1.0,8.0,Null
-15615,2,Null,8.0,-1.0,Null
-14697,2,Null,-1.0,0.0,Null
-14194,2,Null,4.0,-1.0,Null
-13983,2,Null,8.0,-1.0,Null
-13948,2,Null,-1.0,3.0,Null
-13674,2,Null,9.0,-1.0,Null
-12696,2,Null,-1.0,9.0,Null
-12423,2,Null,5.0,-1.0,Null
-12203,2,Null,0.0,-1.0,Null
-12125,2,Null,2.0,-1.0,Null
-7214,2,Null,-1.0,6.0,Null
-6957,2,Null,5.0,-1.0,Null
-6870,2,Null,-1.0,3.0,Null
-4840,2,Null,4.0,-1.0,Null
-4804,2,Null,-1.0,3.0,Null
-4361,2,Null,-1.0,2.0,Null
-4086,2,Null,-1.0,6.0,Null
-2798,2,Null,-1.0,1.0,Null
-2267,2,Null,8.0,-1.0,Null
-1633,2,Null,1.0,-1.0,Null
-1313,2,Null,1.0,-1.0,Null
-1234,2,Null,5.0,-1.0,Null
-1208,2,Null,-1.0,0.0,Null
-568,2,Null,6.0,-1.0,Null
-238,2,Null,5.0,-1.0,Null
2742,2,Null,2.0,-1.0,Null
3625,2,Null,-1.0,7.0,Null
3917,2,Null,-1.0,7.0,Null
4033,2,Null,-1.0,3.0,Null
5657,2,Null,-1.0,1.0,Null
6184,2,Null,-1.0,9.0,Null
6748,2,Null,-1.0,2.0,Null
7076,2,Null,7.0,-1.0,Null
8048,2,Null,-1.0,0.0,Null
8900,2,Null,-1.0,9.0,Null
9122,2,Null,4.0,-1.0,Null
10019,2,Null,1.0,-1.0,Null
10205,2,Null,-1.0,3.0,Null
11426,2,Null,-1.0,8.0,Null
12991,2,Null,-1.0,2.0,Null
13386,2,Null,-1.0,9.0,Null
14253,2,Null,-1.0,5.0,Null
14521,2,Null,9.0,-1.0,Null
14700,2,Null,-1.0,1.0,Null
14748,2,Null,-1.0,4.0,Null
15320,2,Null,9.0,-1.0,Null
16390,2,Null,-1.0,0.0,Null
17265,2,Null,7.0,-1.0,Null
17316,2,Null,-1.0,6.0,Null
17390,2,Null,6.0,-1.0,Null
17412,2,Null,3.0,-1.0,Null
18430,2,Null,-1.0,2.0,Null
20267,2,Null,7.0,-1.0,Null
20330,2,Null,4.0,-1.0,Null
21167,2,Null,8.0,-1.0,Null
22465,2,Null,-1.0,3.0,Null
22907,2,Null,4.0,-1.0,Null
23268,2,Null,0.0,-1.0,Null
23406,2,Null,-1.0,3.0,Null
23617,2,Null,6.0,-1.0,Null
25272,2,Null,6.0,-1.0,Null
25941,2,Null,3.0,-1.0,Null
26135,2,Null,-1.0,3.0,Null
27328,2,Null,5.0,-1.0,Null
28761,2,Null,5.0,-1.0,Null
29573,2,Null,3.0,-1.0,Null
30155,2,Null,-1.0,4.0,Null
31140,2,Null,-1.0,7.0,Null
31190,2,Null,-1.0,6.0,Null
-32448,2,Null,2.0,-1.0,Null
-32118,2,Null,3.0,-1.0,Null
-30529,2,Null,-1.0,1.0,Null
-28975,2,Null,4.0,-1.0,Null
-28892,2,Null,3.0,-1.0,Null
-28865,2,Null,-1.0,7.0,Null
